tx_id,account_id,timestamp,amount,tx_type,status
tx_924,acc_88,2025-05-24T00:00:49Z,165.08,WITHDRAWAL,SUCCESS
tx_925,acc_88,2025-05-09T00:29:39Z,149.03,P2P,SUCCESS
tx_926,acc_88,2025-04-08T22:10:44Z,283.88,DEPOSIT,SUCCESS
tx_927,acc_88,2025-04-04T13:14:05Z,168.99,DEPOSIT,SUCCESS
tx_928,acc_88,2025-04-16T13:05:39Z,299.61,WITHDRAWAL,SUCCESS
tx_929,acc_88,2025-03-25T12:48:20Z,264.24,WITHDRAWAL,SUCCESS
tx_93,acc_8,2025-03-19T00:24:28Z,239.42,P2P,FAILED
tx_930,acc_88,2025-04-13T18:24:48Z,23.95,P2P,SUCCESS
tx_931,acc_89,2025-05-28T20:39:44Z,227.81,P2P,SUCCESS
tx_932,acc_89,2025-04-27T05:43:16Z,131.82,DEPOSIT,SUCCESS
tx_933,acc_89,2025-05-01T05:01:35Z,282.56,WITHDRAWAL,SUCCESS
tx_934,acc_89,2025-05-08T14:03:16Z,289.34,DEPOSIT,SUCCESS
tx_935,acc_89,2025-05-04T20:11:50Z,226.39,P2P,SUCCESS
tx_936,acc_89,2025-03-15T01:14:42Z,211.47,DEPOSIT,SUCCESS
tx_937,acc_89,2025-03-29T23:06:37Z,84.63,WITHDRAWAL,FAILED
tx_938,acc_89,2025-04-19T22:12:19Z,60.26,DEPOSIT,SUCCESS
tx_939,acc_89,2025-04-16T08:11:42Z,87.73,P2P,FAILED
tx_94,acc_8,2025-04-04T03:50:51Z,191.65,DEPOSIT,SUCCESS
tx_940,acc_89,2025-04-12T18:23:26Z,57.3,DEPOSIT,SUCCESS
tx_941,acc_90,2025-05-28T18:34:09Z,89.55,DEPOSIT,SUCCESS
tx_942,acc_90,2025-05-03T16:37:44Z,151.72,DEPOSIT,SUCCESS
tx_943,acc_90,2025-05-12T23:22:41Z,21.84,P2P,SUCCESS
tx_944,acc_90,2025-05-17T17:15:07Z,119.0,DEPOSIT,SUCCESS
tx_945,acc_90,2025-05-04T09:49:17Z,72.6,P2P,SUCCESS
tx_946,acc_90,2025-03-18T03:11:24Z,148.83,P2P,SUCCESS
tx_947,acc_90,2025-04-03T05:07:16Z,299.71,DEPOSIT,SUCCESS
tx_948,acc_90,2025-03-27T04:09:28Z,110.78,WITHDRAWAL,SUCCESS
tx_949,acc_90,2025-04-24T07:48:16Z,83.9,DEPOSIT,FAILED
tx_95,acc_8,2025-04-17T13:15:25Z,111.9,DEPOSIT,SUCCESS
tx_950,acc_90,2025-03-04T09:41:56Z,164.66,WITHDRAWAL,SUCCESS
tx_951,acc_91,2025-05-26T10:48:11Z,160.35,DEPOSIT,SUCCESS
tx_952,acc_91,2025-04-25T04:09:09Z,100.89,DEPOSIT,SUCCESS
tx_953,acc_91,2025-04-24T19:35:49Z,194.1,DEPOSIT,SUCCESS
tx_954,acc_91,2025-05-23T13:11:06Z,76.17,WITHDRAWAL,SUCCESS
tx_955,acc_91,2025-04-25T03:57:47Z,259.58,WITHDRAWAL,SUCCESS
tx_956,acc_91,2025-04-12T07:29:49Z,214.02,WITHDRAWAL,SUCCESS
tx_957,acc_91,2025-03-09T18:16:03Z,30.66,DEPOSIT,SUCCESS
tx_958,acc_91,2025-03-15T11:56:49Z,105.75,WITHDRAWAL,SUCCESS
tx_959,acc_91,2025-03-15T04:24:51Z,27.83,DEPOSIT,SUCCESS
tx_96,acc_8,2025-03-12T18:34:30Z,265.88,WITHDRAWAL,SUCCESS
tx_960,acc_91,2025-03-15T02:17:56Z,135.28,DEPOSIT,SUCCESS
tx_961,acc_92,2025-05-24T12:40:38Z,93.74,P2P,SUCCESS
tx_962,acc_92,2025-05-09T12:10:11Z,217.58,P2P,SUCCESS
tx_963,acc_92,2025-05-18T16:46:23Z,166.89,WITHDRAWAL,SUCCESS
tx_964,acc_92,2025-04-27T05:37:33Z,155.36,WITHDRAWAL,SUCCESS
tx_965,acc_92,2025-05-07T07:14:33Z,189.57,DEPOSIT,SUCCESS
tx_966,acc_92,2025-04-09T15:30:09Z,119.83,DEPOSIT,FAILED
tx_967,acc_92,2025-04-21T05:43:09Z,80.78,P2P,SUCCESS
tx_968,acc_92,2025-03-24T07:02:38Z,47.88,DEPOSIT,SUCCESS
tx_969,acc_92,2025-03-16T01:29:04Z,124.6,P2P,SUCCESS
tx_97,acc_9,2025-05-22T11:22:20Z,239.12,WITHDRAWAL,SUCCESS
tx_970,acc_92,2025-04-11T07:28:19Z,84.74,DEPOSIT,SUCCESS
tx_971,acc_93,2025-05-28T14:25:02Z,29.79,P2P,SUCCESS
tx_972,acc_93,2025-05-22T12:28:46Z,253.57,DEPOSIT,SUCCESS
tx_973,acc_93,2025-05-12T00:54:27Z,84.54,DEPOSIT,SUCCESS
tx_974,acc_93,2025-05-14T21:13:13Z,121.22,P2P,SUCCESS
tx_975,acc_93,2025-05-09T13:50:58Z,154.56,WITHDRAWAL,SUCCESS
tx_976,acc_93,2025-03-12T21:59:22Z,83.05,P2P,SUCCESS
tx_977,acc_93,2025-03-25T06:20:55Z,212.75,DEPOSIT,SUCCESS
tx_978,acc_93,2025-03-23T10:29:49Z,290.51,DEPOSIT,SUCCESS
tx_979,acc_93,2025-03-20T12:16:54Z,209.71,WITHDRAWAL,SUCCESS
tx_98,acc_9,2025-05-19T01:54:37Z,480.48,DEPOSIT,SUCCESS
tx_980,acc_93,2025-03-08T21:50:03Z,217.5,WITHDRAWAL,SUCCESS
tx_981,acc_94,2025-05-28T16:52:21Z,106.72,WITHDRAWAL,SUCCESS
tx_982,acc_94,2025-05-01T07:20:38Z,138.73,WITHDRAWAL,SUCCESS
tx_983,acc_94,2025-04-25T00:11:44Z,235.78,DEPOSIT,FAILED
tx_984,acc_94,2025-05-16T12:17:38Z,298.69,WITHDRAWAL,SUCCESS
tx_985,acc_94,2025-05-15T05:52:25Z,47.67,WITHDRAWAL,SUCCESS
tx_986,acc_94,2025-04-17T02:36:58Z,222.22,WITHDRAWAL,SUCCESS
tx_987,acc_94,2025-03-03T05:04:09Z,85.01,P2P,SUCCESS
tx_988,acc_94,2025-04-20T20:01:58Z,254.41,WITHDRAWAL,SUCCESS
tx_989,acc_94,2025-03-11T03:11:25Z,179.57,DEPOSIT,SUCCESS
tx_99,acc_9,2025-05-19T00:37:27Z,452.42,DEPOSIT,SUCCESS
tx_990,acc_94,2025-04-02T18:45:58Z,69.97,DEPOSIT,FAILED
tx_991,acc_95,2025-05-26T10:03:48Z,133.49,WITHDRAWAL,SUCCESS
tx_992,acc_95,2025-05-05T07:18:18Z,154.87,P2P,SUCCESS
tx_993,acc_95,2025-04-29T15:35:31Z,260.33,DEPOSIT,SUCCESS
tx_994,acc_95,2025-05-03T14:43:56Z,249.04,P2P,SUCCESS
tx_995,acc_95,2025-05-07T16:05:59Z,124.6,WITHDRAWAL,SUCCESS
tx_996,acc_95,2025-03-21T11:57:28Z,227.55,WITHDRAWAL,SUCCESS
tx_997,acc_95,2025-03-07T17:38:03Z,82.23,DEPOSIT,SUCCESS
tx_998,acc_95,2025-04-04T14:06:28Z,231.42,WITHDRAWAL,SUCCESS
tx_999,acc_95,2025-04-19T11:55:06Z,155.94,WITHDRAWAL,SUCCESS
